# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
 1554       7.164479484275e-11       2.810246001322e-12       1.899562516387e-12       0.000000000000e+00 
 1555       7.118293018092e-11       2.827347189487e-12       1.861924391457e-12       0.000000000000e+00 
 1556       7.072563142988e-11       2.844202295904e-12       1.822863635754e-12       0.000000000000e+00 
 1557       7.027303569933e-11       2.860801490021e-12       1.782396096766e-12       0.000000000000e+00 
 1558       6.982526439637e-11       2.877135895877e-12       1.740539652169e-12       0.000000000000e+00 
 1559       6.938237408060e-11       2.893200605489e-12       1.697320015685e-12       0.000000000000e+00 
 1560       6.894440514950e-11       2.908991693614e-12       1.652764986083e-12       0.000000000000e+00 
 1561       6.851139812265e-11       2.924505219227e-12       1.606902523773e-12       0.000000000000e+00 
 1562       6.808339364196e-11       2.939737225497e-12       1.559760751071e-12       0.000000000000e+00 
 1563       6.766043247174e-11       2.954683739768e-12       1.511367952473e-12       0.000000000000e+00 
 1564       6.724255549890e-11       2.969340773531e-12       1.461752574917e-12       0.000000000000e+00 
 1565       6.682980373308e-11       2.983704322406e-12       1.410943228060e-12       0.000000000000e+00 
 1566       6.642221830678e-11       2.997770366115e-12       1.358968684539e-12       0.000000000000e+00 
 1567       6.601984047554e-11       3.011534868464e-12       1.305857880244e-12       0.000000000000e+00 
 1568       6.562271161806e-11       3.024993777315e-12       1.251639914588e-12       0.000000000000e+00 
 1569       6.523087323635e-11       3.038143024565e-12       1.196344050770e-12       0.000000000000e+00 
 1570       6.484436695590e-11       3.050978526126e-12       1.139999716050e-12       0.000000000000e+00 
 1571       6.446323452577e-11       3.063496181897e-12       1.082636502014e-12       0.000000000000e+00 
 1572       6.408751781883e-11       3.075691875746e-12       1.024284164846e-12       0.000000000000e+00 
 1573       6.371725883180e-11       3.087561475483e-12       9.649726255910e-13       0.000000000000e+00 
 1574       6.335249968547e-11       3.099100832841e-12       9.047319704308e-13       0.000000000000e+00 
 1575       6.299328262483e-11       3.110305783449e-12       8.435924509479e-13       0.000000000000e+00 
 1576       6.263965001920e-11       3.121172146813e-12       7.815844843958e-13       0.000000000000e+00 
 1577       6.229164436239e-11       3.131695726292e-12       7.187386539682e-13       0.000000000000e+00 
 1578       6.194930827285e-11       3.141872309072e-12       6.550857090668e-13       0.000000000000e+00 
 1579       6.161268449381e-11       3.151697666148e-12       5.906565655710e-13       0.000000000000e+00 
 1580       6.128181589342e-11       3.161167552298e-12       5.254823061058e-13       0.000000000000e+00 
 1581       6.095674546490e-11       3.170277706061e-12       4.595941803113e-13       0.000000000000e+00 
 1582       6.063751632672e-11       3.179023849714e-12       3.930236051110e-13       0.000000000000e+00 
 1583       6.032417172267e-11       3.187401689250e-12       3.258021649806e-13       0.000000000000e+00 
 1584       6.001675502209e-11       3.195406914354e-12       2.579616122170e-13       0.000000000000e+00 
 1585       5.971530971997e-11       3.203035198379e-12       1.895338672069e-13       0.000000000000e+00 
 1586       5.941987943711e-11       3.210282198328e-12       1.205510186953e-13       0.000000000000e+00 
 1587       5.913050792026e-11       3.217143554824e-12       5.104532405500e-14       0.000000000000e+00 
 1588       5.884723904227e-11       3.223614892093e-12      -1.895079044549e-14       0.000000000000e+00 
 1589       5.857011680222e-11       3.229691817940e-12      -8.940472937265e-14       0.000000000000e+00 
 1590       5.829918532563e-11       3.235369923722e-12      -1.602837278594e-13       0.000000000000e+00 
 1591       5.803448886450e-11       3.240644784332e-12      -2.315548513362e-13       0.000000000000e+00 
 1592       5.777607179757e-11       3.245511958169e-12      -3.031849952626e-13       0.000000000000e+00 
 1593       5.752397863037e-11       3.249966987121e-12      -3.751408848579e-13       0.000000000000e+00 
 1594       5.727825399545e-11       3.254005396539e-12      -4.473890748331e-13       0.000000000000e+00 
 1595       5.703894265244e-11       3.257622695214e-12      -5.198959491217e-13       0.000000000000e+00 
 1596       5.680608948829e-11       3.260814375356e-12      -5.926277206108e-13       0.000000000000e+00 
 1597       5.657972489834e-11       3.263576997912e-12      -6.655518259047e-13       0.000000000000e+00 
 1598       5.635982078308e-11       3.265911459441e-12      -7.386411241276e-13       0.000000000000e+00 
 1599       5.614633414861e-11       3.267819755122e-12      -8.118697360483e-13       0.000000000000e+00 
 1600       5.593922168857e-11       3.269303896150e-12      -8.852116523357e-13       0.000000000000e+00 
 1601       5.573843978352e-11       3.270365909770e-12      -9.586407333555e-13       0.000000000000e+00 
 1602       5.554394450047e-11       3.271007839301e-12      -1.032130708968e-12       0.000000000000e+00 
 1603       5.535569159230e-11       3.271231744168e-12      -1.105655178322e-12       0.000000000000e+00 
 1604       5.517363649723e-11       3.271039699925e-12      -1.179187609658e-12       0.000000000000e+00 
 1605       5.499773433828e-11       3.270433798289e-12      -1.252701340097e-12       0.000000000000e+00 
 1606       5.482793992274e-11       3.269416147164e-12      -1.326169575442e-12       0.000000000000e+00 
 1607       5.466420774158e-11       3.267988870671e-12      -1.399565389976e-12       0.000000000000e+00 
 1608       5.450649196900e-11       3.266154109175e-12      -1.472861726256e-12       0.000000000000e+00 
 1609       5.435474646179e-11       3.263914019315e-12      -1.546031394908e-12       0.000000000000e+00 
 1610       5.420892475886e-11       3.261270774030e-12      -1.619047074431e-12       0.000000000000e+00 
 1611       5.406898008066e-11       3.258226562587e-12      -1.691881310986e-12       0.000000000000e+00 
 1612       5.393486532867e-11       3.254783590614e-12      -1.764506518198e-12       0.000000000000e+00 
 1613       5.380653308482e-11       3.250944080122e-12      -1.836894976951e-12       0.000000000000e+00 
 1614       5.368393561099e-11       3.246710269535e-12      -1.909018835184e-12       0.000000000000e+00 
 1615       5.356702484845e-11       3.242084413721e-12      -1.980850107689e-12       0.000000000000e+00 
 1616       5.345575241730e-11       3.237068784016e-12      -2.052360675908e-12       0.000000000000e+00 
 1617       5.335006961598e-11       3.231665668256e-12      -2.123522287730e-12       0.000000000000e+00 
 1618       5.324992742067e-11       3.225877370802e-12      -2.194306557286e-12       0.000000000000e+00 
 1619       5.315527648479e-11       3.219706212570e-12      -2.264684964748e-12       0.000000000000e+00 
 1620       5.306606713845e-11       3.213154531060e-12      -2.334628856124e-12       0.000000000000e+00 
 1621       5.298224938790e-11       3.206224680379e-12      -2.404109443057e-12       0.000000000000e+00 
 1622       5.290377291499e-11       3.198919031277e-12      -2.473097802619e-12       0.000000000000e+00 
 1623       5.283058707664e-11       3.191239971170e-12      -2.541564877111e-12       0.000000000000e+00 
 1624       5.276264090431e-11       3.183189904169e-12      -2.609481473858e-12       0.000000000000e+00 
 1625       5.269988310340e-11       3.174771251108e-12      -2.676818265005e-12       0.000000000000e+00 
 1626       5.264226205280e-11       3.165986449574e-12      -2.743545787316e-12       0.000000000000e+00 
 1627       5.258972580427e-11       3.156837953933e-12      -2.809634441971e-12       0.000000000000e+00 
 1628       5.254222208194e-11       3.147328235359e-12      -2.875054494358e-12       0.000000000000e+00 
 1629       5.249969828175e-11       3.137459781862e-12      -2.939776073877e-12       0.000000000000e+00 
 1630       5.246210147093e-11       3.127235098317e-12      -3.003769173732e-12       0.000000000000e+00 
 1631       5.242937838745e-11       3.116656706492e-12      -3.067003650728e-12       0.000000000000e+00 
 1632       5.240147543946e-11       3.105727145074e-12      -3.129449225071e-12       0.000000000000e+00 
 1633       5.237833870478e-11       3.094448969700e-12      -3.191075480163e-12       0.000000000000e+00 
 1634       5.235991393034e-11       3.082824752983e-12      -3.251851862395e-12       0.000000000000e+00 
 1635       5.234614653165e-11       3.070857084544e-12      -3.311747680952e-12       0.000000000000e+00 
 1636       5.233697613840e-11       3.058549143166e-12      -3.370735569645e-12       0.000000000000e+00 
 1637       5.233232017911e-11       3.045906418823e-12      -3.428801906694e-12       0.000000000000e+00 
 1638       5.233209014860e-11       3.032935006108e-12      -3.485936487722e-12       0.000000000000e+00 
 1639       5.233619704776e-11       3.019641033556e-12      -3.542129072124e-12       0.000000000000e+00 
 1640       5.234455138275e-11       3.006030663694e-12      -3.597369383015e-12       0.000000000000e+00 
 1641       5.235706316420e-11       2.992110093098e-12      -3.651647107182e-12       0.000000000000e+00 
 1642       5.237364190644e-11       2.977885552444e-12      -3.704951895041e-12       0.000000000000e+00 
 1643       5.239419662673e-11       2.963363306566e-12      -3.757273360584e-12       0.000000000000e+00 
 1644       5.241863584445e-11       2.948549654504e-12      -3.808601081332e-12       0.000000000000e+00 
 1645       5.244686758031e-11       2.933450929562e-12      -3.858924598290e-12       0.000000000000e+00 
 1646       5.247879935559e-11       2.918073499361e-12      -3.908233415894e-12       0.000000000000e+00 
 1647       5.251433819135e-11       2.902423765892e-12      -3.956517001966e-12       0.000000000000e+00 
 1648       5.255339060761e-11       2.886508165571e-12      -4.003764787667e-12       0.000000000000e+00 
 1649       5.259586262262e-11       2.870333169290e-12      -4.049966167445e-12       0.000000000000e+00 
 1650       5.264165975204e-11       2.853905282476e-12      -4.095110498992e-12       0.000000000000e+00 
 1651       5.269068700815e-11       2.837231045139e-12      -4.139187103192e-12       0.000000000000e+00 
 1652       5.274284889909e-11       2.820317031930e-12      -4.182185264074e-12       0.000000000000e+00 
 1653       5.279804942805e-11       2.803169852192e-12      -4.224094228765e-12       0.000000000000e+00 
 1654       5.285619209250e-11       2.785796150017e-12      -4.264903207441e-12       0.000000000000e+00 
 1655       5.291717988341e-11       2.768202604295e-12      -4.304601373279e-12       0.000000000000e+00 
 1656       5.298091528445e-11       2.750395928773e-12      -4.343177862409e-12       0.000000000000e+00 
 1657       5.304730027119e-11       2.732382872106e-12      -4.380621773867e-12       0.000000000000e+00 
 1658       5.311623631038e-11       2.714170217910e-12      -4.416922169545e-12       0.000000000000e+00 
 1659       5.318762435907e-11       2.695764784819e-12      -4.452068074146e-12       0.000000000000e+00 
 1660       5.326136486391e-11       2.677173426537e-12      -4.486048475131e-12       0.000000000000e+00 
 1661       5.333735776032e-11       2.658403031889e-12      -4.518852322676e-12       0.000000000000e+00 
 1662       5.341550247171e-11       2.639460524879e-12      -4.550468529622e-12       0.000000000000e+00 
 1663       5.349569790870e-11       2.620352864744e-12      -4.580885971427e-12       0.000000000000e+00 
 1664       5.357784246834e-11       2.601087046003e-12      -4.610093486116e-12       0.000000000000e+00 
 1665       5.366183403331e-11       2.581670098516e-12      -4.638079874236e-12       0.000000000000e+00 
 1666       5.374756997115e-11       2.562109087535e-12      -4.664833898809e-12       0.000000000000e+00 
 1667       5.383494713347e-11       2.542411113759e-12      -4.690344285277e-12       0.000000000000e+00 
 1668       5.392386185516e-11       2.522583313386e-12      -4.714599721463e-12       0.000000000000e+00 
 1669       5.401420995361e-11       2.502632858170e-12      -4.737588857517e-12       0.000000000000e+00 
 1670       5.410588672792e-11       2.482566955471e-12      -4.759300305869e-12       0.000000000000e+00 
 1671       5.419878695811e-11       2.462392848312e-12      -4.779722641182e-12       0.000000000000e+00 
 1672       5.429280490436e-11       2.442117815432e-12      -4.798844400305e-12       0.000000000000e+00 
